,Date,Open,High,Low,Close,Adj Close,Volume,ma7,ma21,ema,26ema,12ema,MACD,momentum,20sd,upper_band,lower_band,RSI,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,ATR,NATR,TRANGE,DEMA,HT_TRENDLINE,KAMA,MIDPOINT,MIDPRICE,SAR,SMA10,T3,TRIMA,WMA,ADX14,ADX20,ADXR,APO,AROONOSC,BOP,CCI3,CCI5,CCI10,CCI14,CMO,DX,MINUS_DI,MINUS_DM,MOM3,MOM5,MOM10,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI5,RSI10,RSI14,TRIX,ULTOSC,WILLR,MKTCP,AVBLS,TOUTV,TRFUS,CPTRA,TRVOU,MKPRU,HRATE,DIFF,MIREV,daily_return
2603,2017/11/28,9732.629883,9969.580078,9638.200195,9906.040039,9906.040039,865328615,8880.158622,7792.543876,9774.10037,7829.551557,8617.451216,787.8996587,9905.040039,1107.086082,10006.71604,5578.371712,77.90330426,16.83497369,197.9589414,1,482.5675004,4.871447102,331.379883,8848.71009,7814.775444,8053.888557,8594.630127,8283.26001,0.01,8654.841113,8360.13626,7301.354165,7978.422396,33.3647388,29.42308124,30.98566861,825.0980945,100,0.523297173,84.03239555,90.72287814,146.0512071,179.815689,55.80660853,53.30503654,12.4578587,841.6460827,1151.349609,1892.629883,2125.129883,40.90060987,2763.22271,10.74718543,27.31209898,0.27312099,1.27312099,127.312099,90.50121864,81.50482849,77.90330426,1.038194609,74.32997291,-1.88398514,1.62E+11,1.047396647,2426385.167,2298406.742,60.51264508,1100089827,9718.29505,11383166.73,1.35E+12,22128557.83,-0.006882638
2604,2017/11/29,9906.040039,11417.83984,8938.700195,9837.860352,9837.860352,2418792360,9109.202986,7906.520089,9816.607025,7978.315172,8805.206468,826.891296,9836.860352,1182.546975,10271.61404,5541.42614,76.53027155,17.03338117,191.1405622,1,625.1797968,6.354835039,2479.139649,9044.080643,8021.241771,8232.333577,8802.995117,9268.504883,0.01,8834.363135,8576.903691,7404.763678,8127.211277,35.79630693,30.93823796,32.22676173,899.9595729,100,-0.02750135,97.68371336,89.03087595,121.0059411,154.1347708,53.0605431,67.40669264,8.929185645,781.5285054,519.44043,1637.060547,1795.220215,45.86234285,4014.109425,11.56665391,22.32127988,0.223212799,1.223212799,122.3212799,85.9351528,79.5323154,76.53027155,1.059670989,59.1599581,-36.75507821,1.66E+11,1.062805744,2880931.739,2440662.83,59.69789093,824886242.4,9952.50882,10445729.47,1.35E+12,21029651.14,0.011069421
2605,2017/11/30,9848.049805,10689.05957,9023.769531,9946.759766,9946.759766,1836210107,9385.395787,8040.671038,9903.375519,8124.125882,8980.830052,856.7041697,9945.759766,1216.136141,10472.94332,5608.398757,77.22085729,17.50183677,188.2807377,1,699.4733855,7.03217331,1665.290039,9231.957525,8189.577272,8394.39197,8823.354981,9438.369873,0.01,9004.570068,8791.191265,7517.301355,8275.039731,38.05419162,32.37763684,33.40273253,981.1024265,92.85714286,0.059274936,-32.0096805,44.48972108,82.20011484,108.7145059,54.44171457,67.40669264,7.410728616,725.7050407,213.559571,1192.069336,1702.069336,38.06319972,3727.387323,12.45056446,20.6444299,0.206444299,1.206444299,120.6444299,87.22228052,80.37520318,77.22085729,1.08217051,59.05021461,-37.15843381,1.65E+11,1.064409006,3262042.942,2873917.641,60.88564184,3006736495,9879.328333,11584046.14,1.35E+12,23310275.2,0.091960596
2606,2017/12/1,9947.080078,10942.79981,9420.929688,10861.46973,10861.46973,1353669597,9765.49149,8245.226749,10542.10499,8326.892093,9270.159233,943.2671397,10860.46973,1287.097402,10819.42155,5671.031945,82.00935098,18.26914087,180.9118025,1,758.2160092,6.98078647,1521.870117,9513.569245,8381.96583,8665.888608,9321.189942,9438.369873,0.01,9280.72002,9025.86501,7638.904905,8474.364486,40.28539988,33.83427657,34.46474846,1082.469511,78.57142857,0.600832909,100,134.8031953,106.1193105,123.7743775,64.01870197,69.2911073,6.348256568,673.8689664,955.429688,1543.049805,2761.499512,34.99648764,3714.885607,13.50804216,34.09271193,0.340927119,1.340927119,134.0927119,93.48357335,85.82372347,82.00935098,1.108883757,64.93548996,-14.05351243,1.70E+11,1.068302413,2697792.327,2746194.894,62.2520954,2130663923,10147.372,11182287.32,1.35E+12,22988871.27,0.004719503
2607,2017/12/2,10861.46973,11175.23047,10715.54981,10912.73047,10912.73047,950474241,10073.78292,8462.982492,10789.18864,8518.435676,9522.8625,1004.426823,10911.73047,1272.411034,11007.80456,5918.160424,82.2347331,19.43752565,178.9606681,1,736.8920559,6.752591004,459.680664,9772.027462,8545.656889,8900.321637,9463.070313,9546.625,0.01,9548.538086,9275.621666,7769.245455,8668.128234,42.47559037,35.29692526,35.68557936,1152.748469,78.57142857,0.11151381,100,132.592108,125.0140083,136.3243641,64.46946619,70.94806664,6.06539184,625.7354688,1074.870117,1179.530274,2678.180664,35.6901207,3681.967299,14.1171717,32.52370472,0.325237047,1.325237047,132.5237047,93.69983238,86.06463125,82.2347331,1.138177946,62.06176086,-13.49683006,1.82E+11,1.068084667,2319117.915,2688891.2,66.80868353,1589331513,10883.912,12253644.19,1.35E+12,26605722.88,0.030558758
2608,2017/12/3,10912.71973,11851.08984,10578.42969,11246.20996,11246.20996,1380012064,10349.1815,8718.605353,11093.86952,8720.493031,9787.992879,1067.499848,11245.20996,1305.968866,11330.54309,6106.66762,83.66816335,20.86308087,180.3567006,1,775.1612059,6.89264391,1272.660156,10044.60156,8647.173367,9156.818462,9629.810059,9835.074952,0.01,9871.818067,9538.080359,7911.21167,8875.04567,44.80928324,36.89208728,37.10148597,1255.57127,100,0.26204186,82.47405064,104.3656413,131.4133344,132.0708366,67.33632671,75.1472906,5.354094401,581.0400782,1299.450195,1340.169922,3232.799805,37.73251088,4094.82901,15.08204507,40.34237287,0.403423729,1.403423729,140.3423729,95.03874093,87.58914735,83.66816335,1.169984495,59.75359319,-15.0018704,1.85E+11,1.036298422,2142790.417,2106835.486,74.72855934,965994254.4,11071.36833,10780528.49,1.35E+12,23388265.6,0.033584665
2609,2017/12/4,11244.2002,11624.62988,10917.80957,11623.91016,11623.91016,1057859226,10619.28292,8961.532017,11447.22994,8935.560966,10070.44169,1134.880724,11622.91016,1337.278169,11636.08835,6286.97568,85.13147086,21.96779864,178.7328572,1,770.2797136,6.626683304,706.820313,10335.30424,8753.909165,9436.306667,9818.660156,9835.074952,0.01,10214.1291,9813.510727,8065.479885,9097.526365,46.97628377,38.4074912,38.23401823,1377.266032,85.71428571,0.537208614,82.92667575,83.18096823,121.1055506,123.2337264,70.26294172,75.1472906,5.003165973,539.5372154,762.440429,1786.049804,3423.110351,35.25937356,3802.341223,16.23044968,41.74117687,0.417411769,1.417411769,141.7411769,96.18621546,89.09102048,85.13147086,1.204355249,61.40635807,-5.634375243,1.89E+11,1.04737504,1870464.104,2124312.944,76.63657035,592011274.2,11332.622,11784925.56,1.35E+12,26076363.22,0.003718175
2610,2017/12/5,11624.37012,11901.87012,11486.12988,11667.12988,11667.12988,1048839303,10870.86719,9202.963914,11593.8299,9137.899404,10316.08603,1178.186623,11666.12988,1385.716195,11974.3963,6431.531525,85.29384587,22.8704722,178.0459947,1,744.9554651,6.385079043,415.740234,10600.46735,8858.284402,9689.946399,9840.27002,9901.02002,0.01,10505.37305,10090.02924,8231.179763,9313.633903,49.10271456,39.92617681,39.34276333,1507.221905,100,0.102852124,100,101.516815,118.6864887,125.1910574,70.58769173,76.74631491,4.803727647,500.9988429,754.399414,1720.370117,2912.439453,36.51211222,3807.985656,17.40398162,33.26718947,0.332671895,1.332671895,133.2671895,96.30834401,89.25632202,85.29384587,1.239737179,60.40614562,-5.866012509,1.94E+11,1.068300398,2613354.179,2619560.713,71.95219845,1283672891,11584.83,12119724.58,1.35E+12,27786214.76,0.178487807
2611,2017/12/6,11667.12988,13843.2002,11661.75977,13749.57031,13749.57031,2437037791,11429.6829,9510.885347,13030.99018,9479.504657,10844.31438,1364.809722,13748.57031,1661.722401,12834.33015,6187.440546,90.61308338,24.2643242,175.5028427,1,847.5615339,6.164276516,2181.440429,11096.99355,9002.784748,10450.84304,10881.49023,10871.68506,0.01,10948.48809,10430.71875,8416.856555,9654.893339,51.61987239,41.7781343,40.52114392,1693.320582,85.71428571,0.954617143,100,164.1987679,177.7877289,174.9307494,81.22616676,84.34292419,3.920602076,465.2132113,2503.360352,2888.100586,4431.150391,46.16029582,5477.316758,18.94833888,47.55259398,0.47552594,1.47552594,147.552594,98.73948403,94.0682779,90.61308338,1.283847261,71.92246576,-1.575456925,1.99E+11,1.058658534,3015982.765,2609451.313,71.57584742,999891969.5,11878.43333,11918845.17,1.35E+12,28080616.4,0.225515428
2612,2017/12/7,13750.08984,16879.25977,13401.61035,16850.31055,16850.31055,4510225316,12415.90444,9939.296317,15577.20376,10025.49028,11768.31379,1742.823511,16849.31055,2263.554777,14466.40587,5412.186763,94.05891231,26.09231582,171.0918483,1,1035.424954,6.144841966,3477.649414,11929.74866,9167.635984,11938.26428,12525.55518,12389.71484,0.01,11660.19912,10939.85762,8633.679266,10181.59765,54.35416642,43.88469827,41.63906587,1963.707488,92.85714286,0.891470167,100,144.8357826,230.0661859,237.2117772,88.11782462,89.8999888,2.980030391,431.9836962,5226.400391,5937.580078,7117.110352,56.03040697,8122.139418,21.02299452,73.12199697,0.73121997,1.73121997,173.121997,99.43365944,96.59292485,94.05891231,1.346794741,81.4328599,-0.322407054,2.26E+11,1.059046223,3531510.981,3482333.208,79.58672415,1982715220,13540.98,14867776.06,1.41E+12,34001400.78,-0.047637116
2613,2017/12/8,16867.98047,17294.84961,13906.09961,16047.61035,16047.61035,4546014731,13156.78167,10336.80394,15890.80815,10471.57325,12426.66711,1955.09386,16046.61035,2562.222277,15461.2485,5212.359389,85.32662552,28.30059206,166.0388863,1,1203.5196,7.499681097,3388.75,12578.7656,9323.213885,12667.92049,12802.50049,12724.2749,0.01,12274.35615,11556.08449,8879.261979,10635.55235,56.92902278,45.91942593,43.07355336,2133.339493,100,-0.24208635,51.10939393,84.07226588,146.4410594,184.1498386,70.65325104,90.4021554,2.380682446,401.1277179,4380.480469,4801.400391,6141.570313,47.22800671,7957.576445,21.92111316,61.99823834,0.619982383,1.619982383,161.9982383,84.39422222,86.05745667,85.32662552,1.419035634,76.54013218,-13.64422788,2.76E+11,1.045315113,3400920.709,5966734.538,99.67692881,4548758962,16501.97167,11941671.2,1.59E+12,35850533.45,-0.075038613
2614,2017/12/9,16048.17969,16313.17969,13151.46973,14843.41992,14843.41992,2699876215,13718.30873,10673.11393,15192.54933,10795.41374,12798.47523,2003.061491,14842.41992,2672.770489,16018.65491,5327.572955,74.19788424,29.06610028,163.9117035,1,1343.39034,9.05040986,3161.709961,13010.81115,9490.619869,12959.36291,13084.36523,13020.70459,0.01,12774.91211,12166.03177,9150.151233,10993.31574,58.11484802,47.17220296,44.27272485,2239.15384,92.85714286,-0.381046896,-100,26.15061023,81.2299082,114.4281329,48.39576848,73.53057617,5.992863123,1127.10562,1093.849609,3219.509766,5005.55957,39.288539,7389.178128,22.27585701,50.8805715,0.508805715,1.508805715,150.8805715,65.7466062,72.81860873,74.19788424,1.491186316,72.86541591,-28.6774276,2.68E+11,1.051352891,2492427.014,10267644.74,107.7200935,3800432532,16007.43667,12337090.77,1.59E+12,40290718.09,0.014564008
2615,2017/12/10,14839.98047,15783.2002,13031,15059.59961,15059.59961,2904037859,14263.07868,11007.25486,15103.91618,11111.27936,13146.34052,2035.06116,15058.59961,2762.146021,16531.5469,5482.962819,74.83249301,28.91208034,163.9180574,1,1444.019615,9.588698591,2752.200195,13423.52947,9709.780254,13302.43038,13291.75537,13116.7749,0.01,13286.19609,12723.15313,9442.847567,11348.43732,59.02997943,48.25775604,45.43042459,2343.134847,85.71428571,0.079797662,-60.31478246,-14.42902018,60.72233973,87.73293004,49.66498602,70.92668779,5.772912294,1167.067803,-1790.710938,3392.469726,5112.839843,33.93988171,6861.37969,22.57917958,51.40206422,0.514020642,1.514020642,151.4020642,67.36478606,73.62786158,74.83249301,1.561877438,73.99344041,-26.74976104,2.53E+11,1.051266287,2895169.904,8587325.961,102.9328041,2195860927,15142.83415,13760601.25,1.59E+12,40234510.34,0.111083371
2616,2017/12/11,15060.4502,17399.17969,15024.55957,16732.4707,16732.4707,2634267594,14992.87305,11411.43487,16189.6192,11527.6639,13698.05286,2170.388952,16731.4707,2930.552018,17272.53891,5550.330837,79.11352258,28.18599264,163.5015578,1,1510.49108,9.027304495,2374.620118,14000.41283,10054.41186,13977.5793,13344.08545,13168.93994,0.01,13873.29619,13268.67674,9757.315401,11793.21983,60.24969919,49.51820401,46.807219,2554.252999,85.71428571,0.704121259,100,104.0504866,99.70071389,119.1975302,58.22704515,76.10605611,5.124661732,1083.705817,684.860351,2982.90039,5871.000976,37.77040621,7987.260634,23.78074251,54.0534672,0.540534672,1.540534672,154.0534672,77.60051577,79.00285449,79.11352258,1.635970026,73.01297503,-7.880274227,2.49E+11,1.056458927,1987675.08,6811862.085,109.2348496,2539286893,14869.805,12969762.09,1.59E+12,36118756.35,0.021002857
2617,2017/12/12,16733.28906,17560.65039,16254.53027,17083.90039,17083.90039,2246138895,15766.69741,11839.24107,16785.80666,11939.23698,14218.95248,2279.715499,17082.90039,3064.335185,17967.91144,5710.570703,79.88751106,27.11773055,164.442053,1,1495.893154,8.756157083,1306.120118,14560.51555,10488.74552,14681.62174,13460.88037,13249.67529,0.01,14490.41318,13810.63652,10090.00049,12238.32553,61.41439855,50.73586989,48.60535274,2794.006248,92.85714286,0.268437277,71.24124301,105.3912263,101.1469362,114.931939,59.77502213,76.55549021,4.805052208,1006.298258,2240.480469,233.589844,6171.169922,36.18580024,7578.21272,25.18063105,56.55019099,0.56550191,1.56550191,156.550191,79.30496654,79.95640065,79.88751106,1.711589863,72.80354272,-5.529491463,2.81E+11,1.060447971,2687922.77,8106807.487,119.1971521,2487997751,16762.11667,13523349.5,1.59E+12,42517108.93,-0.046656797
2618,2017/12/13,17083.90039,17267.96094,15669.86035,16286.82031,16286.82031,2576055941,16129.16169,12222.68252,16453.1491,12261.28019,14537.08599,2275.805803,16285.82031,3053.48857,18329.65967,6115.705384,73.25672536,25.85860934,168.2772309,1,1503.193685,9.229509849,1598.100586,14961.65011,10952.95122,14964.54469,13515.33008,13292.20996,0.01,14994.47422,14302.74276,10433.20936,12607.90827,61.63413169,51.41490258,49.84416166,2915.854561,92.85714286,-0.498767152,-46.99625007,42.44007666,72.79920814,84.3482636,46.51345072,64.4906625,7.218391785,1519.089732,1227.220704,239.209961,5040.610352,33.43791043,7036.911812,25.51920353,44.82052504,0.44820525,1.44820525,144.820525,65.2321332,71.74539257,73.25672536,1.782572027,69.60962713,-14.92149298,2.89E+11,1.061313154,3302129.257,9293733.502,115.2422281,1992977378,17276.39333,12337090.77,1.59E+12,41532449.57,0.011118797
2619,2017/12/14,16286.82031,16941.08008,16023.63965,16467.91016,16467.91016,1773813863,16074.53306,12625.27776,16462.9898,12572.88241,14834.13586,2261.253454,16466.91016,3009.645599,18644.56896,6605.986565,73.7890129,25.78397111,171.684406,1,1461.354167,8.873950325,917.44043,15340.82349,11374.02102,15231.51503,13972.68506,13490.79004,0.01,15478.87422,14732.68587,10789.94516,12968.17558,61.83816961,52.05998363,51.06178475,3044.670817,85.71428571,0.197385941,-40.06707155,32.85462873,65.41461501,76.48738447,47.57802579,64.4906625,6.894697667,1410.583323,-264.560547,1624.490234,4844,31.93845526,6534.275254,25.88954199,41.67272402,0.41672724,1.41672724,141.672724,66.90018259,72.45934157,73.7890129,1.848090518,64.96721564,-13.42478784,2.81E+11,1.057064672,3267550.708,10157261.44,115.9659661,2027550685,16808.36667,14709608.23,1.59E+12,47718952.97,0.069039692
2620,2017/12/15,16467.91016,17987.0293,16442.19922,17604.84961,17604.84961,2682351213,16296.99581,13073.08966,17224.22967,12945.62072,15260.39952,2314.778797,17603.84961,3026.932233,19126.95412,7019.225191,76.89793881,25.38109434,176.702895,1,1467.316732,8.334730284,1544.830078,15819.31038,11824.20934,15666.00394,14258.79004,14282.72949,0.01,16072.64619,15139.11998,11165.08632,13380.56619,62.34258362,52.84807236,52.409087,3206.780167,100,0.735964084,100,119.2350164,110.0983377,94.77193296,53.79587763,68.89996585,6.376203305,1309.827371,520.949218,2545.25,5937.719726,34.62827453,7113.490526,26.44110392,50.89271985,0.508927199,1.508927199,150.8927199,75.95392777,76.5864503,76.89793881,1.911227355,65.35620329,-5.158595526,2.79E+11,1.041837308,2943542.647,10751346.29,100.523565,610207126.7,16678.892,14630524.31,1.59E+12,47709970.57,0.098872792
2621,2017/12/16,17594.08008,19587.69922,17318.53906,19345.49023,19345.49023,2078806368,16940.14872,13577.41346,18638.40338,13419.68513,15888.87501,2469.189883,19344.49023,3162.047339,19901.50814,7253.31878,80.67681141,24.91820904,179.7881507,1,1524.591262,7.880861346,2269.160156,16462.83432,12272.92825,16388.6163,15295.8501,15083.06445,0.01,16632.23818,15589.00814,11564.47949,13883.05915,63.18834614,53.81656851,53.99881469,3423.291335,92.85714286,0.771831883,100,151.5941139,183.369037,128.558201,61.35362283,74.18325885,5.698334196,1216.268273,3058.669921,2613.019531,5595.919921,38.44615456,8206.053982,27.26643362,40.69887126,0.406988713,1.406988713,140.6988713,84.21615666,81.34256917,80.67681141,1.976506703,70.08224717,-2.688441989,2.98E+11,1.057938769,2756649.28,10533475.05,118.5098793,2066395217,17771.9,13365181.67,1.59E+12,46748982.95,-0.014462249
2622,2017/12/17,19346.59961,19870.61914,18750.91016,19065.71094,19065.71094,2264650369,17512.45033,14041.57017,18923.27509,13837.90926,16377.619,2539.709738,19064.71094,3219.890972,20481.35212,7601.788229,78.45541739,24.64026557,182.3482185,1,1495.671099,7.84482207,1119.708985,17003.06402,12719.20664,16898.54913,15484.7002,15394.21436,0.01,16853.77822,16063.90067,11985.31096,14342.78825,64.03145908,54.77107398,55.50387142,3618.080498,100,-0.250858638,71.81449175,98.12600337,152.0616405,134.9162706,56.91083478,74.99192727,5.393622628,1129.391968,2597.800782,1981.810547,2215.400391,37.7414297,7902.827191,27.88130722,13.14753449,0.131475345,1.131475345,113.1475345,78.77773314,78.49489181,78.45541739,2.039651967,66.61903551,-8.990565438,3.27E+11,1.056583702,2356102.923,10412518.86,143.0197915,1636509992,19498.68333,13523349.5,1.59E+12,50569835.23,-0.004898355
2623,2017/12/18,19065.71094,19221.09961,18114.41992,18972.32031,18972.32031,2597510049,17832.42885,14481.52827,18955.9719,14218.23601,16776.80382,2558.567811,18971.32031,3213.294638,20908.11755,8054.938998,77.68647346,24.45267219,185.5158231,1,1467.885999,7.736987223,1106.679687,17472.75902,13256.86445,17282.85942,15506.31006,15678.37451,0.01,17146.24922,16530.80087,12424.94797,14772.04966,63.93268334,55.19848749,56.51769895,3640.318491,92.85714286,-0.084388126,-47.00996022,45.37144028,96.54465461,109.4311116,55.37294692,62.64859877,8.20038063,1685.211347,1367.470704,2685.5,2924.709961,35.70897945,7338.339534,27.18742137,18.22520548,0.182252055,1.182252055,118.2252055,76.71077492,77.4887556,77.68647346,2.098083933,66.25907265,-10.71381691,3.23E+11,1.041074422,2389062.955,10328496.93,140.1753585,1641066518,19289.785,14630524.31,1.59E+12,53191582.14,-0.076354451
2624,2017/12/19,18971.18945,19021.9707,16812.80078,17523.69922,17523.69922,3136709262,17895.25725,14844.27395,18001.12345,14463.08513,16891.7108,2428.625669,17522.69922,3055.632297,20955.53854,8733.009355,66.75688075,24.33649774,188.480051,1,1520.83485,8.678731763,2209.169922,17709.15569,13733.70249,17313.34531,16547.53027,15766.18945,0.01,17414.27715,16911.05879,12874.72868,15083.78409,62.27888556,54.73378143,56.94937898,3330.653865,85.71428571,-0.655219057,-100,-60.63918522,30.9785084,60.14817787,33.51376151,40.77951436,13.46280418,2866.458249,-1821.791015,1055.789063,2680.279297,32.00390902,6814.172425,24.21325844,18.05701995,0.1805702,1.1805702,118.05702,50.84450604,63.46779386,66.75688075,2.14511405,61.62488669,-28.5900856,3.18E+11,1.042035055,3005751.3,11132989.27,137.6606911,2021140821,18961.85667,16946489.24,1.72E+12,52600190.39,-0.06058815
2625,2017/12/20,17521.73047,17813.59961,15642.69043,16461.9707,16461.9707,3791752510,17920.27874,15159.70778,16975.02162,14611.15073,16825.59694,2214.44621,16460.9707,2815.819978,20791.34773,9528.067819,60.08472731,24.39557945,192.8885472,1,1567.268731,9.520541369,2170.909179,17782.68364,14138.40327,17233.44259,17094.45508,16450.80957,0.01,17554.51426,17150.42663,13329.56594,15306.63054,59.58503673,53.62366846,56.96960158,3047.446552,78.57142857,-0.488164027,-100,-130.0802612,-60.17413712,-11.26071033,20.16945461,24.56500199,17.46359997,3831.821582,-2603.740235,-1142.878906,1402.371094,28.83745506,6327.445823,21.65420282,9.312140631,0.093121406,1.093121406,109.3121406,38.84462288,55.31677109,60.08472731,2.17739529,59.56214512,-49.83681646,2.97E+11,1.0601594,1984897.73,11752530.47,113.0216308,2215330001,17737.11167,13035760.95,1.87E+12,41629001.08,-0.050410161
2626,2017/12/21,16461.08984,17301.83008,14952.98047,15632.12012,15632.12012,2619295475,17800.88016,15430.43922,16079.75395,14686.77809,16641.98512,1955.207029,15631.12012,2603.35263,20637.14448,10223.73396,55.42216564,24.6481147,196.9668879,1,1623.095936,10.38308255,2348.849609,17737.90953,14385.35152,17108.78873,17094.45508,16450.80957,0.01,17444.4792,17229.75737,13777.98699,15458.26667,56.47741154,52.21249524,56.70321716,2848.655042,50,-0.352925842,-84.1907607,-103.8311833,-102.1215866,-53.2072149,10.84433129,16.07828404,18.6936842,4247.830002,-3340.200196,-3713.370117,-1100.350586,25.85660648,5875.485407,19.86821511,-6.576139325,-0.065761393,0.934238607,93.42386067,31.56600334,49.76620656,55.42216564,2.193636025,54.74335995,-61.96981055,2.69E+11,1.07280014,2227875.178,14609416.92,113.0345086,2752775707,16026.27167,12663310.64,1.87E+12,40786861.39,-0.125840281
2627,2017/12/22,15632.12012,15823.71973,10875.70996,13664.96973,13664.96973,6245731508,17238.04018,15563.93922,14469.8978,14611.08858,16183.98275,1572.894169,13663.96973,2404.408373,20372.75597,10755.12248,46.25840935,24.95936685,204.4542024,1,1860.589781,13.61576219,4948.009766,17444.32344,14557.99692,16961.47696,16505.22998,15373.16455,0.01,17102.58613,17109.0733,14189.59578,15466.79169,53.80318444,49.90465089,55.95901623,2565.260892,-35.71428571,-0.397563967,-100,-140.9347161,-186.9195736,-172.2781314,-7.483181292,19.03823212,30.79547357,8021.684081,-3858.729492,-5400.741211,-3418.930664,20.94500177,5455.807878,17.6854473,-20.01258838,-0.200125884,0.799874116,79.98741162,20.2967977,39.36306724,46.25840935,2.189562159,53.96101432,-68.99068451,2.69E+11,1.038692091,1791086.429,18113814.19,132.9198159,1989091729,16047.51,12290860.32,1.87E+12,43552942.14,0.053530322
2628,2017/12/23,13664.96973,15493.23047,13356.07031,14396.45996,14396.45996,2491903154,16531.03585,15729.8311,14420.93924,14595.19017,15908.97925,1313.789079,14395.45996,2183.685729,20097.20256,11362.45964,49.59583872,25.27164073,213.0698569,1,1880.344808,13.06116096,2137.160156,17263.00764,14715.90297,16827.9586,16505.22998,15373.16455,0.01,16913.5501,16859.94689,14558.42579,15510.83132,51.31997356,47.71219876,55.17497649,2191.237186,-35.71428571,0.342272072,-14.46770657,-60.01991968,-110.1845014,-117.6376011,-0.808322553,19.03823212,28.29536755,7448.706647,-2065.510742,-4575.860352,-1890.360352,19.24459847,5066.107315,14.92233186,-11.60668759,-0.116066876,0.883933124,88.39331241,31.64047188,44.18385666,49.59583872,2.171389249,50.45967914,-60.85841525,2.55E+11,1.062319065,1901698.95,22724840.66,137.0223845,5352015516,15190.945,14432449.62,1.87E+12,51049170.67,-0.042129091
2629,2017/12/24,14396.62988,14413.71973,12166.4502,13789.9502,13789.9502,2428437693,15777.35575,15850.96159,14000.27988,14535.54276,15582.97478,1047.432015,13788.9502,2003.943195,19858.84798,11843.0752,46.99015106,25.95145696,219.2040947,1,1906.553717,13.82567515,2247.269532,17016.66637,14789.09942,16699.92707,16505.22998,15373.16455,0.01,16645.7541,16523.64824,14889.39049,15502.01429,49.55115868,45.98171675,54.90042894,1767.360176,-35.71428571,-0.269963028,-49.8509458,-73.09377444,-115.2696427,-153.7688392,-6.019697886,26.55656525,30.36996702,8106.27629,-1842.169922,-3733.749024,-2677.959961,17.62433017,4704.242507,11.91452335,-16.26168673,-0.162616867,0.837383133,83.73831327,27.57319005,41.1685385,46.99015106,2.139841485,53.03246308,-67.6012267,2.57E+11,1.060037964,1781229.264,16368134.37,139.6984177,1967536506,15360.26167,12942648.37,1.87E+12,41833672.65,0.003157375
2630,2017/12/25,13789.9502,14467.42969,13010.70996,13833.49023,13833.49023,1487888106,15043.23717,15956.17969,13889.08678,14483.53887,15313.82331,830.2844377,13832.49023,1802.269529,19560.71875,12351.64063,47.20459262,27.3088796,224.8087934,1,1874.422718,13.54989006,1456.719727,16793.09191,14813.40795,16590.67982,16505.22998,15373.16455,0.01,16268.61816,16149.07383,15187.56883,15483.98662,47.86805527,44.31767022,54.64122691,1409.237931,-35.71428571,0.029889098,-20.63759363,-37.65293882,-81.29527308,-112.2650371,-5.590814762,25.98771102,28.68409444,7527.256555,168.520507,-2628.480469,-3771.359375,16.85065527,4421.935146,9.402855221,-21.42227545,-0.214222754,0.785777246,78.57772455,28.39911528,41.48705358,47.20459262,2.097861639,51.89204216,-67.11717468,2.34E+11,1.064142862,1427328.525,12290916.09,138.7876797,1798168178,13949.175,14153111.89,1.87E+12,37634874.15,0.139015484
2631,2017/12/26,13830.19043,16094.66992,13748.49023,15756.55957,15756.55957,2198577125,14790.78864,16150.91443,15134.06864,14577.8367,15381.93658,804.0998791,15755.55957,1714.087895,19579.09023,12722.73864,55.72403621,29.21049311,225.5696081,1,1908.119644,12.11000178,2346.179688,16825.24985,14757.6912,16549.8998,16505.22998,15373.16455,0.01,15909.7251,15845.73277,15455.41042,15579.10579,45.15420067,42.16340877,53.39416618,1126.504876,-35.71428571,0.821066327,100,127.0336547,-24.63514759,-43.80935143,11.44807243,9.874090825,26.16485889,6989.595372,1360.099609,124.439453,-3588.930664,21.46212704,5733.32287,7.405956914,-18.55176902,-0.18551769,0.81448231,81.44823098,56.06201308,53.77011874,55.72403621,2.053645992,56.62488325,-45.73764436,2.37E+11,1.050745956,1810627.098,9733579.236,146.5951423,1134112808,14119.02833,12570198.06,1.87E+12,32706729.13,-0.021573232
2632,2017/12/27,15757.01953,16514.58984,14534.66016,15416.63965,15416.63965,2162831128,14641.45564,16230.29869,15322.44931,14639.97025,15387.27551,747.305261,15415.63965,1718.557483,19667.41365,12793.18372,54.06336181,30.79951534,225.8319567,1,1913.248933,12.4102851,1979.929688,16806.49822,14651.60951,16503.11952,16505.22998,15373.16455,0.01,15544.81797,15626.24954,15685.4132,15638.44917,42.36481416,40.12976481,52.10149188,768.9552033,-35.71428571,-0.171915137,63.75986843,97.03414509,-0.263271197,-28.40050974,8.126723611,6.102789548,24.23080465,6490.33856,1626.689453,1751.669921,-3649.07129,21.44340383,5743.71973,4.997761231,-19.13944516,-0.191394452,0.808605548,80.86055484,51.65276488,51.64105313,54.06336181,2.006560786,57.30379894,-49.51666997,2.68E+11,1.05031312,2185221.901,11609290.54,161.6860707,1745062014,15999.04833,13221986.11,1.87E+12,38893686.5,-0.066028621
